OBJECTID,UNIT,SHORE_LEN,HABITAT,KM,SIDE,UNPADDED_STATION_ID,UP_KM,DOWN_KM,LON_SH_ST,LAT_SH_ST,LON_SH_EN,LAT_SH_EN,LON_CL_ST,LAT_CL_ST,LON_CL_EN,LAT_CL_EN,STATION_TYPE,AGF_LEGACY_NAME,SHAPE,STATION_ID,UP_RM,DOWN_RM,RIVER_CODE
13334,,,,378.37,R,S219.27R,,,-113.3261945,35.84328397,,,,,,,46,,439,S+219.27R,,219.27,COR
13335,,,,378.49,L,S219.35L,,,-113.3261589,35.84210979,,,,,,,46,,439,S+219.35L,,219.35,COR
13336,,,,378.59,R,S219.41R,,,-113.3270882,35.8414017,,,,,,,46,,438,S+219.41R,,219.41,COR
13337,,,,378.72,L,S219.49L,,,-113.3266255,35.84012816,,,,,,,46,,438,S+219.49L,,219.49,COR
13338,,,,378.81,R,S219.54R,,,-113.3274331,35.83934192,,,,,,,46,,437,S+219.54R,,219.54,COR
13339,,,,378.93,L,S219.62L,,,-113.3266838,35.83823652,,,,,,,46,,437,S+219.62L,,219.62,COR
13340,,,,379.02,R,S219.68R,,,-113.3276557,35.83755361,,,,,,,46,,436,S+219.68R,,219.68,COR
13341,,,,379.16,L,S219.77L,,,-113.326839,35.83622687,,,,,,,46,,436,S+219.77L,,219.77,COR
13342,,,,379.23,R,S219.81R,,,-113.327656,35.83560115,,,,,,,46,,435,S+219.81R,,219.81,COR
13343,,,,379.4,L,S219.91L,,,-113.3269167,35.83414299,,,,,,,46,,435,S+219.91L,,219.91,COR
13344,,,,379.46,R,S219.95R,,,-113.3277601,35.83351643,,,,,,,46,,434,S+219.95R,,219.95,COR
13345,,,,379.64,L,S220.06L,,,-113.3257062,35.83238619,,,,,,,46,,434,S+220.06L,,220.06,COR
13346,,,,379.69,R,S220.09R,,,-113.3261587,35.83178403,,,,,,,46,,433,S+220.09R,,220.09,COR
13347,,,,379.83,L,S220.18L,,,-113.3254073,35.83055884,,,,,,,46,,433,S+220.18L,,220.18,COR
13348,,,,379.9,R,S220.22R,,,-113.3269842,35.82995627,,,,,,,46,,432,S+220.22R,,220.22,COR
13349,,,,380.04,L,S220.31L,,,-113.325725,35.8285544,,,,,,,46,,432,S+220.31L,,220.31,COR
13350,,,,380.21,R,S220.42R,,,-113.3275773,35.8280232,,,,,,,46,,431,S+220.42R,,220.42,COR
13351,,,,380.23,L,S220.43L,,,-113.3272339,35.82701678,,,,,,,46,,431,S+220.43L,,220.43,COR
13352,,,,380.44,R,S220.56R,,,-113.3296137,35.8266939,,,,,,,46,,430,S+220.56R,,220.56,COR
13353,,,,380.46,L,S220.57L,,,-113.329358,35.82621489,,,,,,,46,,430,S+220.57L,,220.57,COR
13354,,,,380.66,R,S220.70R,,,-113.3315001,35.82543917,,,,,,,46,,429,S+220.70R,,220.7,COR
13355,,,,380.71,L,S220.73L,,,-113.3313961,35.82477486,,,,,,,46,,429,S+220.73L,,220.73,COR
13356,,,,380.87,R,S220.83R,,,-113.3330584,35.8238621,,,,,,,46,,428,S+220.83R,,220.83,COR
13357,,,,380.97,L,S220.89L,,,-113.3325564,35.82275012,,,,,,,46,,428,S+220.89L,,220.89,COR
13358,,,,381.09,R,S220.96R,,,-113.3339504,35.82200476,,,,,,,46,,427,S+220.96R,,220.96,COR
13359,,,,381.22,L,S221.05L,,,-113.332702,35.82091839,,,,,,,46,,427,S+221.05L,,221.05,COR
13360,,,,381.28,R,S221.08R,,,-113.3335584,35.82008083,,,,,,,46,,426,S+221.08R,,221.08,COR
13361,,,,381.43,L,S221.17L,,,-113.3322435,35.81896227,,,,,,,46,,426,S+221.17L,,221.17,COR
13362,,,,381.5,R,S221.22R,,,-113.3330051,35.81821176,,,,,,,46,,425,S+221.22R,,221.22,COR
13363,,,,381.67,L,S221.33L,,,-113.3318206,35.81688756,,,,,,,46,,425,S+221.33L,,221.33,COR
13364,,,,381.71,R,S221.35R,,,-113.3323827,35.81625356,,,,,,,46,,424,S+221.35R,,221.35,COR
13365,,,,381.89,L,S221.46L,,,-113.3303279,35.81558059,,,,,,,46,,424,S+221.46L,,221.46,COR
13366,,,,381.89,R,S221.46R,,,-113.3310155,35.81492095,,,,,,,46,,423,S+221.46R,,221.46,COR
13367,,,,382.1,L,S221.59L,,,-113.329176,35.81366676,,,,,,,46,,423,S+221.59L,,221.59,COR
13368,,,,382.16,R,S221.63R,,,-113.3301188,35.81314367,,,,,,,46,,422,S+221.63R,,221.63,COR
13369,,,,382.3,L,S221.71L,,,-113.3296841,35.81179516,,,,,,,46,,422,S+221.71L,,221.71,COR
13370,,,,382.4,R,S221.78R,,,-113.3307978,35.81107213,,,,,,,46,,421,S+221.78R,,221.78,COR
13371,,,,382.53,L,S221.86L,,,-113.3300847,35.80976492,,,,,,,46,,421,S+221.86L,,221.86,COR
13372,,,,382.64,R,S221.93R,,,-113.3314515,35.80899338,,,,,,,46,,420,S+221.93R,,221.93,COR
13373,,,,382.76,L,S222.00L,,,-113.3311597,35.80778982,,,,,,,46,,420,S+222.00L,,222,COR
13374,,,,382.88,R,S222.08R,,,-113.3321771,35.80704395,,,,,,,46,,419,S+222.08R,,222.08,COR
13375,,,,382.96,L,S222.12L,,,-113.3321262,35.80606956,,,,,,,46,,419,S+222.12L,,222.12,COR
13376,,,,383.07,R,S222.20R,,,-113.3337204,35.80566699,,,,,,,46,,418,S+222.20R,,222.2,COR
13377,,,,383.18,L,S222.26L,,,-113.3325099,35.80436464,,,,,,,46,,418,S+222.26L,,222.26,COR
13378,,,,383.32,R,S222.35R,,,-113.334536,35.80365551,,,,,,,46,,417,S+222.35R,,222.35,COR
13379,,,,383.38,L,S222.39L,,,-113.3337235,35.80270498,,,,,,,46,,417,S+222.39L,,222.39,COR
13380,,,,383.56,R,S222.50R,,,-113.3354368,35.80161188,,,,,,,46,,416,S+222.50R,,222.5,COR
13381,,,,383.6,L,S222.52L,,,-113.3342472,35.80097434,,,,,,,46,,416,S+222.52L,,222.52,COR
13382,,,,383.77,R,S222.63R,,,-113.3360581,35.79967878,,,,,,,46,,415,S+222.63R,,222.63,COR
13383,,,,383.82,L,S222.66L,,,-113.3350333,35.79911538,,,,,,,46,,415,S+222.66L,,222.66,COR
13384,,,,384.01,R,S222.78R,,,-113.3371656,35.79795179,,,,,,,46,,414,S+222.78R,,222.78,COR
13385,,,,384.04,L,S222.80L,,,-113.3366438,35.7973937,,,,,,,46,,414,S+222.80L,,222.8,COR
13386,,,,384.21,R,S222.90R,,,-113.3376105,35.79600939,,,,,,,46,,413,S+222.90R,,222.9,COR
13387,,,,384.27,L,S222.94L,,,-113.3364697,35.79543484,,,,,,,46,,413,S+222.94L,,222.94,COR
13388,,,,384.44,R,S223.05R,,,-113.3377211,35.79405034,,,,,,,46,,412,S+223.05R,,223.05,COR
13389,,,,384.5,L,S223.08L,,,-113.3371363,35.79329813,,,,,,,46,,412,S+223.08L,,223.08,COR
13390,,,,384.69,L,S223.20L,,,-113.3386764,35.79187608,,,,,,,46,,411,S+223.20L,,223.2,COR
13391,,,,384.7,R,S223.21R,,,-113.3392372,35.79230631,,,,,,,46,,411,S+223.21R,,223.21,COR
13392,,,,384.9,R,S223.33R,,,-113.3408185,35.79091667,,,,,,,46,,410,S+223.33R,,223.33,COR
13393,,,,384.93,L,S223.35L,,,-113.3396858,35.79031905,,,,,,,46,,410,S+223.35L,,223.35,COR
13394,,,,385.06,R,S223.43R,,,-113.3414843,35.78947549,,,,,,,46,,409,S+223.43R,,223.43,COR
13395,,,,385.15,L,S223.49L,,,-113.3405334,35.78844009,,,,,,,46,,409,S+223.49L,,223.49,COR
13396,,,,385.31,R,S223.59R,,,-113.3425649,35.78780447,,,,,,,46,,408,S+223.59R,,223.59,COR
13397,,,,385.33,L,S223.60L,,,-113.3423822,35.78728309,,,,,,,46,,408,S+223.60L,,223.6,COR
13398,,,,385.53,L,S223.72L,,,-113.3438698,35.78596229,,,,,,,46,,407,S+223.72L,,223.72,COR
13399,,,,385.53,R,S223.72R,,,-113.3443912,35.78652847,,,,,,,46,,407,S+223.72R,,223.72,COR
13400,,,,385.76,L,S223.86L,,,-113.3457429,35.78471466,,,,,,,46,,406,S+223.86L,,223.86,COR
13401,,,,385.76,R,S223.87R,,,-113.346214,35.785009,,,,,,,46,,406,S+223.87R,,223.87,COR
13402,,,,385.99,L,S224.01L,,,-113.347551,35.78324252,,,,,,,46,,405,S+224.01L,,224.01,COR
13403,,,,385.99,R,S224.01R,,,-113.3480038,35.78354383,,,,,,,46,,405,S+224.01R,,224.01,COR
13404,,,,386.21,L,S224.14L,,,-113.3492854,35.78180164,,,,,,,46,,404,S+224.14L,,224.14,COR
13405,,,,386.21,R,S224.15R,,,-113.3497191,35.78210839,,,,,,,46,,404,S+224.15R,,224.15,COR
13406,,,,386.43,R,S224.28R,,,-113.3515143,35.78085805,,,,,,,46,,403,S+224.28R,,224.28,COR
13407,,,,386.44,L,S224.29L,,,-113.3512057,35.78036866,,,,,,,46,,403,S+224.29L,,224.29,COR
13408,,,,386.65,L,S224.42L,,,-113.3531034,35.77921965,,,,,,,46,,402,S+224.42L,,224.42,COR
13409,,,,386.66,R,S224.42R,,,-113.3535616,35.77967656,,,,,,,46,,402,S+224.42R,,224.42,COR
13410,,,,386.88,L,S224.56L,,,-113.3549274,35.77786257,,,,,,,46,,401,S+224.56L,,224.56,COR
13411,,,,386.89,R,S224.57R,,,-113.3554568,35.77828242,,,,,,,46,,401,S+224.57R,,224.57,COR
13412,,,,387.11,L,S224.70L,,,-113.3566457,35.77630372,,,,,,,46,,400,S+224.70L,,224.7,COR
13413,,,,387.13,R,S224.72R,,,-113.357251,35.77674787,,,,,,,46,,400,S+224.72R,,224.72,COR
13414,,,,387.35,L,S224.86L,,,-113.3587448,35.77506338,,,,,,,46,,399,S+224.86L,,224.86,COR
13415,,,,387.36,R,S224.86R,,,-113.359189,35.77534175,,,,,,,46,,399,S+224.86R,,224.86,COR
13416,,,,387.58,L,S225.00L,,,-113.3608384,35.7737997,,,,,,,46,,398,S+225.00L,,225,COR
13417,,,,387.6,R,S225.01R,,,-113.3614668,35.77438707,,,,,,,46,,398,S+225.01R,,225.01,COR
13418,,,,387.79,L,S225.13L,,,-113.3629811,35.77295028,,,,,,,46,,397,S+225.13L,,225.13,COR
13419,,,,387.84,R,S225.16R,,,-113.3638258,35.77352618,,,,,,,46,,397,S+225.16R,,225.16,COR
13420,,,,388.02,L,S225.27L,,,-113.3654445,35.77254115,,,,,,,46,,396,S+225.27L,,225.27,COR
13421,,,,388.07,R,S225.30R,,,-113.366282,35.77285295,,,,,,,46,,396,S+225.30R,,225.3,COR
13422,,,,388.26,L,S225.42L,,,-113.3678379,35.77163373,,,,,,,46,,395,S+225.42L,,225.42,COR
13423,,,,388.3,R,S225.44R,,,-113.3686846,35.77196112,,,,,,,46,,395,S+225.44R,,225.44,COR
13424,,,,388.49,R,S225.56R,,,-113.3701911,35.77051647,,,,,,,46,,394,S+225.56R,,225.56,COR
13425,,,,388.53,L,S225.59L,,,-113.3693893,35.7698926,,,,,,,46,,394,S+225.59L,,225.59,COR
13426,,,,388.74,L,S225.72L,,,-113.3707799,35.76814496,,,,,,,46,,393,S+225.72L,,225.72,COR
13427,,,,388.74,R,S225.72R,,,-113.3712665,35.768737,,,,,,,46,,393,S+225.72R,,225.72,COR
13428,,,,388.96,L,S225.85L,,,-113.372317,35.76662724,,,,,,,46,,392,S+225.85L,,225.85,COR
13429,,,,388.96,R,S225.86R,,,-113.373128,35.76735509,,,,,,,46,,392,S+225.86R,,225.86,COR
13430,,,,389.2,L,S226.00L,,,-113.3745189,35.76545159,,,,,,,46,,391,S+226.00L,,226,COR
13431,,,,389.2,R,S226.00R,,,-113.375065,35.76595156,,,,,,,46,,391,S+226.00R,,226,COR
13432,,,,389.43,R,S226.14R,,,-113.3769896,35.76462138,,,,,,,46,,390,S+226.14R,,226.14,COR
13433,,,,389.43,L,S226.15L,,,-113.3765954,35.76414843,,,,,,,46,,390,S+226.15L,,226.15,COR
13434,,,,389.62,R,S226.26R,,,-113.3782615,35.76308588,,,,,,,46,,389,S+226.26R,,226.26,COR
13435,,,,389.69,L,S226.31L,,,-113.3778747,35.76234057,,,,,,,46,,389,S+226.31L,,226.31,COR
13436,,,,389.87,R,S226.42R,,,-113.3792714,35.76105979,,,,,,,46,,388,S+226.42R,,226.42,COR
13437,,,,389.93,L,S226.46L,,,-113.3788795,35.76031735,,,,,,,46,,388,S+226.46L,,226.46,COR
13438,,,,390.11,R,S226.57R,,,-113.3803814,35.75907694,,,,,,,46,,387,S+226.57R,,226.57,COR
13439,,,,390.17,L,S226.61L,,,-113.3801065,35.7583775,,,,,,,46,,387,S+226.61L,,226.61,COR
13440,,,,390.35,R,S226.72R,,,-113.3816735,35.757214,,,,,,,46,,386,S+226.72R,,226.72,COR
13441,,,,390.4,L,S226.75L,,,-113.3811772,35.75639813,,,,,,,46,,386,S+226.75L,,226.75,COR
13442,,,,390.57,L,S226.85L,,,-113.3826335,35.75541872,,,,,,,46,,385,S+226.85L,,226.85,COR
13443,,,,390.59,R,S226.86R,,,-113.3832477,35.75561805,,,,,,,46,,385,S+226.86R,,226.86,COR
13444,,,,390.77,L,S226.98L,,,-113.3842222,35.75412453,,,,,,,46,,384,S+226.98L,,226.98,COR
13445,,,,390.83,R,S227.01R,,,-113.3850175,35.75413964,,,,,,,46,,384,S+227.01R,,227.01,COR
13446,,,,390.99,L,S227.11L,,,-113.3864806,35.75327123,,,,,,,46,,383,S+227.11L,,227.11,COR
13447,,,,391.07,R,S227.16R,,,-113.3874313,35.75342568,,,,,,,46,,383,S+227.16R,,227.16,COR
13448,,,,391.21,L,S227.25L,,,-113.3888226,35.75278678,,,,,,,46,,382,S+227.25L,,227.25,COR
13449,,,,391.27,R,S227.29R,,,-113.3897339,35.75305173,,,,,,,46,,382,S+227.29R,,227.29,COR
13450,,,,391.43,L,S227.39L,,,-113.3911664,35.75230296,,,,,,,46,,381,S+227.39L,,227.39,COR
13451,,,,391.51,R,S227.44R,,,-113.3920716,35.75275314,,,,,,,46,,381,S+227.44R,,227.44,COR
13452,,,,391.64,L,S227.52L,,,-113.3935134,35.75207026,,,,,,,46,,380,S+227.52L,,227.52,COR
13453,,,,391.73,R,S227.57R,,,-113.3945164,35.75244774,,,,,,,46,,380,S+227.57R,,227.57,COR
13454,,,,391.88,L,S227.67L,,,-113.3961704,35.75221176,,,,,,,46,,379,S+227.67L,,227.67,COR
13455,,,,391.96,R,S227.71R,,,-113.3970534,35.752673,,,,,,,46,,379,S+227.71R,,227.71,COR
13456,,,,392.1,L,S227.81L,,,-113.3986326,35.75199433,,,,,,,46,,378,S+227.81L,,227.81,COR
13457,,,,392.2,R,S227.87R,,,-113.3996516,35.75252389,,,,,,,46,,378,S+227.87R,,227.87,COR
13458,,,,392.33,L,S227.95L,,,-113.4011318,35.75198995,,,,,,,46,,377,S+227.95L,,227.95,COR
13459,,,,392.43,R,S228.01R,,,-113.4022913,35.75245565,,,,,,,46,,377,S+228.01R,,228.01,COR
13460,,,,392.56,L,S228.09L,,,-113.4036834,35.75201672,,,,,,,46,,376,S+228.09L,,228.09,COR
13461,,,,392.64,R,S228.14R,,,-113.4045707,35.7526105,,,,,,,46,,376,S+228.14R,,228.14,COR
13462,,,,392.77,L,S228.22L,,,-113.406001,35.7522309,,,,,,,46,,375,S+228.22L,,228.22,COR
13463,,,,392.87,R,S228.29R,,,-113.4071459,35.75269578,,,,,,,46,,375,S+228.29R,,228.29,COR
13464,,,,392.99,L,S228.36L,,,-113.4083624,35.75206886,,,,,,,46,,374,S+228.36L,,228.36,COR
13465,,,,393.08,R,S228.42R,,,-113.40945,35.75279021,,,,,,,46,,374,S+228.42R,,228.42,COR
13466,,,,393.2,L,S228.49L,,,-113.4107613,35.75199525,,,,,,,46,,373,S+228.49L,,228.49,COR
13467,,,,393.31,R,S228.56R,,,-113.4119773,35.75232141,,,,,,,46,,373,S+228.56R,,228.56,COR
13468,,,,393.43,L,S228.63L,,,-113.412989,35.75155999,,,,,,,46,,372,S+228.63L,,228.63,COR
13469,,,,393.53,R,S228.69R,,,-113.4143381,35.7518134,,,,,,,46,,372,S+228.69R,,228.69,COR
13470,,,,393.63,L,S228.75L,,,-113.4151208,35.75098903,,,,,,,46,,371,S+228.75L,,228.75,COR
13471,,,,393.75,R,S228.83R,,,-113.4165882,35.75108143,,,,,,,46,,371,S+228.83R,,228.83,COR
13472,,,,393.85,L,S228.89L,,,-113.4175872,35.75055092,,,,,,,46,,370,S+228.89L,,228.89,COR
13473,,,,393.99,R,S228.98R,,,-113.419146,35.75091844,,,,,,,46,,370,S+228.98R,,228.98,COR
13474,,,,394.07,L,S229.03L,,,-113.420093,35.75063703,,,,,,,46,,369,S+229.03L,,229.03,COR
13475,,,,394.19,R,S229.10R,,,-113.4213048,35.75141392,,,,,,,46,,369,S+229.10R,,229.1,COR
13476,,,,394.28,L,S229.16L,,,-113.4223193,35.75032105,,,,,,,46,,368,S+229.16L,,229.16,COR
13477,,,,394.38,R,S229.22R,,,-113.4232759,35.7511437,,,,,,,46,,368,S+229.22R,,229.22,COR
13478,,,,394.39,R,S229.23R,,,-113.4231765,35.75158983,,,,,,,46,,367,S+229.23R,,229.23,COR
13479,,,,394.46,L,S229.27L,,,-113.4243018,35.7512584,,,,,,,46,,367,S+229.27L,,229.27,COR
13480,,,,394.6,R,S229.36R,,,-113.4256028,35.75190622,,,,,,,46,,366,S+229.36R,,229.36,COR
13481,,,,394.72,L,S229.43L,,,-113.4269573,35.75142939,,,,,,,46,,366,S+229.43L,,229.43,COR
13482,,,,394.82,R,S229.49R,,,-113.4280357,35.7521225,,,,,,,46,,365,S+229.49R,,229.49,COR
13483,,,,394.95,L,S229.58L,,,-113.4295556,35.75152589,,,,,,,46,,365,S+229.58L,,229.58,COR
13484,,,,395.03,R,S229.62R,,,-113.4302714,35.75235037,,,,,,,46,,364,S+229.62R,,229.62,COR
13485,,,,395.18,L,S229.72L,,,-113.4320981,35.75192991,,,,,,,46,,364,S+229.72L,,229.72,COR
13486,,,,395.27,R,S229.77R,,,-113.432805,35.75260753,,,,,,,46,,363,S+229.77R,,229.77,COR
13487,,,,395.4,L,S229.86L,,,-113.4344094,35.75229683,,,,,,,46,,363,S+229.86L,,229.86,COR
13488,,,,395.48,R,S229.90R,,,-113.4351936,35.75279429,,,,,,,46,,362,S+229.90R,,229.9,COR
13489,,,,395.62,L,S229.99L,,,-113.4368067,35.75236756,,,,,,,46,,362,S+229.99L,,229.99,COR
13490,,,,395.71,R,S230.05R,,,-113.4370367,35.7533078,,,,,,,46,,361,S+230.05R,,230.05,COR
13491,,,,395.83,L,S230.12L,,,-113.4386346,35.75355675,,,,,,,46,,361,S+230.12L,,230.12,COR
13492,,,,395.92,R,S230.18R,,,-113.4392537,35.75437724,,,,,,,46,,360,S+230.18R,,230.18,COR
13493,,,,396.05,L,S230.26L,,,-113.4406139,35.75464417,,,,,,,46,,360,S+230.26L,,230.26,COR
13494,,,,396.15,R,S230.32R,,,-113.4414294,35.75539808,,,,,,,46,,359,S+230.32R,,230.32,COR
13495,,,,396.27,L,S230.39L,,,-113.4429436,35.75520467,,,,,,,46,,359,S+230.39L,,230.39,COR
13496,,,,396.37,R,S230.46R,,,-113.4437247,35.75611274,,,,,,,46,,358,S+230.46R,,230.46,COR
13497,,,,396.5,L,S230.54L,,,-113.4453036,35.75594634,,,,,,,46,,358,S+230.54L,,230.54,COR
13498,,,,396.57,R,S230.58R,,,-113.4459098,35.75662445,,,,,,,46,,357,S+230.58R,,230.58,COR
13499,,,,396.73,L,S230.68L,,,-113.4477466,35.75654474,,,,,,,46,,357,S+230.68L,,230.68,COR
13500,,,,396.8,R,S230.72R,,,-113.4482294,35.75729775,,,,,,,46,,356,S+230.72R,,230.72,COR
13501,,,,396.92,L,S230.80L,,,-113.4498263,35.75700843,,,,,,,46,,356,S+230.80L,,230.8,COR
13502,,,,397.01,R,S230.86R,,,-113.4505231,35.75784758,,,,,,,46,,355,S+230.86R,,230.86,COR
13503,,,,397.14,L,S230.94L,,,-113.4520834,35.75778436,,,,,,,46,,355,S+230.94L,,230.94,COR
13504,,,,397.24,R,S231.00R,,,-113.4528402,35.75854883,,,,,,,46,,354,S+231.00R,,231,COR
13505,,,,397.35,L,S231.07L,,,-113.4541194,35.7587649,,,,,,,46,,354,S+231.07L,,231.07,COR
13506,,,,397.46,R,S231.14R,,,-113.4549384,35.75954152,,,,,,,46,,353,S+231.14R,,231.14,COR
13507,,,,397.56,L,S231.20L,,,-113.4560382,35.75984116,,,,,,,46,,353,S+231.20L,,231.2,COR
13508,,,,397.7,R,S231.28R,,,-113.4569302,35.7608317,,,,,,,46,,352,S+231.28R,,231.28,COR
13509,,,,397.8,L,S231.35L,,,-113.4581832,35.76100509,,,,,,,46,,352,S+231.35L,,231.35,COR
13510,,,,397.9,R,S231.41R,,,-113.4589133,35.76185558,,,,,,,46,,351,S+231.41R,,231.41,COR
13511,,,,398.03,L,S231.49L,,,-113.4603833,35.76201564,,,,,,,46,,351,S+231.49L,,231.49,COR
13512,,,,398.13,R,S231.55R,,,-113.4611913,35.76264011,,,,,,,46,,350,S+231.55R,,231.55,COR
13513,,,,398.25,L,S231.63L,,,-113.4625867,35.76289527,,,,,,,46,,350,S+231.63L,,231.63,COR
13514,,,,398.35,R,S231.69R,,,-113.4633879,35.7635504,,,,,,,46,,349,S+231.69R,,231.69,COR
13515,,,,398.48,L,S231.77L,,,-113.4649015,35.76356143,,,,,,,46,,349,S+231.77L,,231.77,COR
13516,,,,398.57,R,S231.83R,,,-113.4657651,35.76417072,,,,,,,46,,348,S+231.83R,,231.83,COR
13517,,,,398.72,L,S231.92L,,,-113.4674337,35.76414059,,,,,,,46,,348,S+231.92L,,231.92,COR
13518,,,,398.78,R,S231.95R,,,-113.4679593,35.76468835,,,,,,,46,,347,S+231.95R,,231.95,COR
13519,,,,398.94,L,S232.06L,,,-113.4698456,35.76459041,,,,,,,46,,347,S+232.06L,,232.06,COR
13520,,,,398.99,R,S232.09R,,,-113.4703206,35.76514058,,,,,,,46,,346,S+232.09R,,232.09,COR
13521,,,,399.17,L,S232.20L,,,-113.4722905,35.76478536,,,,,,,46,,346,S+232.20L,,232.2,COR
13522,,,,399.22,R,S232.23R,,,-113.4727967,35.76523142,,,,,,,46,,345,S+232.23R,,232.23,COR
13523,,,,399.39,L,S232.34L,,,-113.4747142,35.76516867,,,,,,,46,,345,S+232.34L,,232.34,COR
13524,,,,399.46,R,S232.38R,,,-113.475344,35.76570982,,,,,,,46,,344,S+232.38R,,232.38,COR
13525,,,,399.63,L,S232.49L,,,-113.4772601,35.76557767,,,,,,,46,,344,S+232.49L,,232.49,COR
13526,,,,399.67,R,S232.51R,,,-113.4777376,35.76591897,,,,,,,46,,343,S+232.51R,,232.51,COR
13527,,,,399.85,L,S232.62L,,,-113.4796033,35.76586163,,,,,,,46,,343,S+232.62L,,232.62,COR
13528,,,,399.89,R,S232.64R,,,-113.4799961,35.76619565,,,,,,,46,,342,S+232.64R,,232.64,COR
13529,,,,400.05,L,S232.74L,,,-113.4818309,35.76593198,,,,,,,46,,342,S+232.74L,,232.74,COR
13530,,,,400.11,R,S232.78R,,,-113.4824544,35.7664769,,,,,,,46,,341,S+232.78R,,232.78,COR
13531,,,,400.27,L,S232.88L,,,-113.4842658,35.76632848,,,,,,,46,,341,S+232.88L,,232.88,COR
13532,,,,400.33,R,S232.92R,,,-113.4848352,35.76687648,,,,,,,46,,340,S+232.92R,,232.92,COR
13533,,,,400.5,L,S233.03L,,,-113.48678,35.76647062,,,,,,,46,,340,S+233.03L,,233.03,COR
13534,,,,400.56,R,S233.06R,,,-113.4873416,35.76698869,,,,,,,46,,339,S+233.06R,,233.06,COR
13535,,,,400.73,L,S233.17L,,,-113.4892089,35.76646361,,,,,,,46,,339,S+233.17L,,233.17,COR
13536,,,,400.78,R,S233.20R,,,-113.4898579,35.76681031,,,,,,,46,,338,S+233.20R,,233.2,COR
13537,,,,400.96,L,S233.31L,,,-113.4917701,35.76633044,,,,,,,46,,338,S+233.31L,,233.31,COR
13538,,,,401,R,S233.34R,,,-113.4923045,35.76675511,,,,,,,46,,337,S+233.34R,,233.34,COR
13539,,,,401.16,L,S233.43L,,,-113.4939557,35.76607973,,,,,,,46,,337,S+233.43L,,233.43,COR
13540,,,,401.22,R,S233.47R,,,-113.4946408,35.76635417,,,,,,,46,,336,S+233.47R,,233.47,COR
13541,,,,401.38,L,S233.57L,,,-113.4962412,35.76574011,,,,,,,46,,336,S+233.57L,,233.57,COR
13542,,,,401.42,R,S233.60R,,,-113.4968805,35.76628437,,,,,,,46,,335,S+233.60R,,233.6,COR
13543,,,,401.59,L,S233.70L,,,-113.4986488,35.76551272,,,,,,,46,,335,S+233.70L,,233.7,COR
13544,,,,401.64,R,S233.73R,,,-113.4992267,35.76581578,,,,,,,46,,334,S+233.73R,,233.73,COR
13545,,,,401.77,L,S233.81L,,,-113.5006541,35.76545089,,,,,,,46,,334,S+233.81L,,233.81,COR
13546,,,,401.86,R,S233.87R,,,-113.5015313,35.76616197,,,,,,,46,,333,S+233.87R,,233.87,COR
13547,,,,401.98,L,S233.95L,,,-113.5029208,35.76575923,,,,,,,46,,333,S+233.95L,,233.95,COR
13548,,,,402.08,R,S234.01R,,,-113.5039505,35.76619548,,,,,,,46,,332,S+234.01R,,234.01,COR
13549,,,,402.2,L,S234.08L,,,-113.505295,35.76598788,,,,,,,46,,332,S+234.08L,,234.08,COR
13550,,,,402.28,R,S234.13R,,,-113.5062266,35.76630982,,,,,,,46,,331,S+234.13R,,234.13,COR
13551,,,,402.4,L,S234.20L,,,-113.5074885,35.76596156,,,,,,,46,,331,S+234.20L,,234.2,COR
13552,,,,402.48,R,S234.25R,,,-113.508359,35.7664076,,,,,,,46,,330,S+234.25R,,234.25,COR
13553,,,,402.62,L,S234.34L,,,-113.5099041,35.76608298,,,,,,,46,,330,S+234.34L,,234.34,COR
13554,,,,402.7,R,S234.39R,,,-113.5107311,35.76660402,,,,,,,46,,329,S+234.39R,,234.39,COR
13555,,,,402.79,L,S234.45L,,,-113.5119793,35.76634013,,,,,,,46,,329,S+234.45L,,234.45,COR
13556,,,,402.93,R,S234.54R,,,-113.5129475,35.76747786,,,,,,,46,,328,S+234.54R,,234.54,COR
13557,,,,403.02,L,S234.59L,,,-113.5140898,35.76738732,,,,,,,46,,328,S+234.59L,,234.59,COR
13558,,,,403.15,R,S234.67R,,,-113.5149174,35.76852951,,,,,,,46,,327,S+234.67R,,234.67,COR
13559,,,,403.22,L,S234.72L,,,-113.5159838,35.76845728,,,,,,,46,,327,S+234.72L,,234.72,COR
13560,,,,403.37,R,S234.81R,,,-113.5169352,35.76969274,,,,,,,46,,326,S+234.81R,,234.81,COR
13561,,,,403.44,L,S234.85L,,,-113.5178212,35.76975339,,,,,,,46,,326,S+234.85L,,234.85,COR
13562,,,,403.61,R,S234.96R,,,-113.5189842,35.77098261,,,,,,,46,,325,S+234.96R,,234.96,COR
13563,,,,403.67,L,S234.99L,,,-113.5197002,35.77106693,,,,,,,46,,325,S+234.99L,,234.99,COR
13564,,,,403.83,R,S235.09R,,,-113.5205586,35.77237457,,,,,,,46,,324,S+235.09R,,235.09,COR
13565,,,,403.89,L,S235.13L,,,-113.5216066,35.77245209,,,,,,,46,,324,S+235.13L,,235.13,COR
13566,,,,403.99,R,S235.19R,,,-113.5218442,35.7734323,,,,,,,46,,323,S+235.19R,,235.19,COR
13567,,,,404.04,L,S235.22L,,,-113.5228829,35.77333424,,,,,,,46,,323,S+235.22L,,235.22,COR
